,SP500,SP500+1,ret_SP500,ret_SP500+1
1/12/66,93.19,93.36,-0.235520822,0.182423007
1/13/66,93.36,93.5,0.182423007,0.149957155
1/14/66,93.5,93.77,0.149957155,0.288770053
1/17/66,93.77,93.95,0.288770053,0.191959049
1/18/66,93.95,93.69,0.191959049,-0.276742948
1/19/66,93.69,93.36,-0.276742948,-0.352225424
1/20/66,93.36,93.47,-0.352225424,0.117823479
1/21/66,93.47,93.71,0.117823479,0.256766877
1/24/66,93.71,93.85,0.256766877,0.149397076
1/25/66,93.85,93.7,0.149397076,-0.159829515
1/26/66,93.7,93.67,-0.159829515,-0.032017076
1/27/66,93.67,93.31,-0.032017076,-0.38432796
1/28/66,93.31,92.88,-0.38432796,-0.460829493
1/31/66,92.88,92.16,-0.460829493,-0.775193798
2/1/66,92.16,92.53,-0.775193798,0.401475694
2/2/66,92.53,92.65,0.401475694,0.129687669
2/3/66,92.65,93.26,0.129687669,0.658391797
2/4/66,93.26,93.59,0.658391797,0.353849453
2/7/66,93.59,93.55,0.353849453,-0.042739609
2/8/66,93.55,94.06,-0.042739609,0.545163014
2/9/66,94.06,93.83,0.545163014,-0.244524771
2/10/66,93.83,93.81,-0.244524771,-0.021315144
2/11/66,93.81,93.65,-0.021315144,-0.17055751
2/14/66,93.65,93.17,-0.17055751,-0.512546716
2/15/66,93.17,93.16,-0.512546716,-0.010733069
2/16/66,93.16,92.66,-0.010733069,-0.536711035
2/17/66,92.66,92.41,-0.536711035,-0.269803583
2/18/66,92.41,91.87,-0.269803583,-0.584352343
2/21/66,91.87,91.87,-0.584352343,0
2/22/66,91.87,91.48,0,-0.424512899
2/23/66,91.48,90.89,-0.424512899,-0.644949716
2/24/66,90.89,91.14,-0.644949716,0.275057762
2/25/66,91.14,91.22,0.275057762,0.087777046
2/28/66,91.22,90.06,0.087777046,-1.271650954
3/1/66,90.06,89.15,-1.271650954,-1.010437486
3/2/66,89.15,89.47,-1.010437486,0.358945597
3/3/66,89.47,89.24,0.358945597,-0.257069409
3/4/66,89.24,88.04,-0.257069409,-1.344688481
3/7/66,88.04,88.18,-1.344688481,0.159018628
3/8/66,88.18,88.96,0.159018628,0.884554321
3/9/66,88.96,88.96,0.884554321,0
3/10/66,88.96,88.85,0,-0.123651079
3/11/66,88.85,87.85,-0.123651079,-1.125492403
3/14/66,87.85,87.35,-1.125492403,-0.569151964
3/15/66,87.35,87.86,-0.569151964,0.583858042
3/16/66,87.86,88.17,0.583858042,0.352834054
3/17/66,88.17,88.53,0.352834054,0.408302144
3/18/66,88.53,89.2,0.408302144,0.756805603
3/21/66,89.2,89.46,0.756805603,0.291479821
3/22/66,89.46,89.13,0.291479821,-0.368879946
3/23/66,89.13,89.29,-0.368879946,0.179513071
3/24/66,89.29,89.54,0.179513071,0.279986561
3/25/66,89.54,89.62,0.279986561,0.089345544
3/28/66,89.62,89.27,0.089345544,-0.390537826
3/29/66,89.27,88.78,-0.390537826,-0.548896606
3/30/66,88.78,89.23,-0.548896606,0.506870917
3/31/66,89.23,89.94,0.506870917,0.795696515
4/1/66,89.94,90.76,0.795696515,0.911718924
4/4/66,90.76,91.31,0.911718924,0.60599383
4/5/66,91.31,91.56,0.60599383,0.273792575
4/6/66,91.56,91.76,0.273792575,0.218435998
4/7/66,91.76,91.76,0.218435998,0
4/8/66,91.76,91.79,0,0.032693984
4/11/66,91.79,91.45,0.032693984,-0.37041072
4/12/66,91.45,91.54,-0.37041072,0.098414434
4/13/66,91.54,91.87,0.098414434,0.360498143
4/14/66,91.87,91.99,0.360498143,0.130619353
4/15/66,91.99,91.58,0.130619353,-0.44570062
4/18/66,91.58,91.57,-0.44570062,-0.010919415
4/19/66,91.57,92.08,-0.010919415,0.556950966
4/20/66,92.08,92.42,0.556950966,0.369244136
4/21/66,92.42,92.27,0.369244136,-0.162302532
4/22/66,92.27,92.08,-0.162302532,-0.205917416
4/25/66,92.08,91.99,-0.205917416,-0.097741095
4/26/66,91.99,91.76,-0.097741095,-0.250027177
4/27/66,91.76,91.13,-0.250027177,-0.68657367
4/28/66,91.13,91.06,-0.68657367,-0.076813344
4/29/66,91.06,90.9,-0.076813344,-0.175708324
5/2/66,90.9,89.85,-0.175708324,-1.155115512
5/3/66,89.85,89.39,-1.155115512,-0.511964385
5/4/66,89.39,87.93,-0.511964385,-1.633292315
5/5/66,87.93,87.84,-1.633292315,-0.102354145
5/6/66,87.84,86.32,-0.102354145,-1.730418944
5/9/66,86.32,87.08,-1.730418944,0.880444856
5/10/66,87.08,87.23,0.880444856,0.172255397
5/11/66,87.23,86.23,0.172255397,-1.146394589
5/12/66,86.23,85.47,-1.146394589,-0.881363795
5/13/66,85.47,84.41,-0.881363795,-1.24020124
5/16/66,84.41,83.63,-1.24020124,-0.92406113
5/17/66,83.63,85.12,-0.92406113,1.7816573
5/18/66,85.12,85.02,1.7816573,-0.117481203
5/19/66,85.02,85.43,-0.117481203,0.482239473
5/20/66,85.43,86.2,0.482239473,0.90132272
5/23/66,86.2,86.77,0.90132272,0.6612529
5/24/66,86.77,87.07,0.6612529,0.345741616
5/25/66,87.07,87.07,0.345741616,0
5/26/66,87.07,87.33,0,0.298610314
5/27/66,87.33,87.33,0.298610314,0
5/30/66,87.33,86.13,0,-1.374098248
5/31/66,86.13,86.1,-1.374098248,-0.034831069
6/1/66,86.1,85.96,-0.034831069,-0.162601626
6/2/66,85.96,86.06,-0.162601626,0.116333178
6/3/66,86.06,85.42,0.116333178,-0.743667209
6/6/66,85.42,84.83,-0.743667209,-0.690704753
6/7/66,84.83,84.93,-0.690704753,0.117882824
6/8/66,84.93,85.5,0.117882824,0.67114094
6/9/66,85.5,86.44,0.67114094,1.099415205
6/10/66,86.44,86.83,1.099415205,0.451180009
6/13/66,86.83,87.07,0.451180009,0.276402165
6/14/66,87.07,86.73,0.276402165,-0.39049041
6/15/66,86.73,86.47,-0.39049041,-0.299780929
6/16/66,86.47,86.51,-0.299780929,0.046258818
6/17/66,86.51,86.48,0.046258818,-0.034678072
6/20/66,86.48,86.71,-0.034678072,0.265957447
6/21/66,86.71,86.85,0.265957447,0.161457733
6/22/66,86.85,86.5,0.161457733,-0.402993667
6/23/66,86.5,86.58,-0.402993667,0.092485549
6/24/66,86.58,86.08,0.092485549,-0.577500578
6/27/66,86.08,85.67,-0.577500578,-0.476301115
6/28/66,85.67,84.86,-0.476301115,-0.945488502
6/29/66,84.86,84.74,-0.945488502,-0.14140938
6/30/66,84.74,85.61,-0.14140938,1.026669814
7/1/66,85.61,85.61,1.026669814,0
7/4/66,85.61,85.82,0,0.245298446
7/5/66,85.82,87.06,0.245298446,1.444884642
7/6/66,87.06,87.38,1.444884642,0.367562601
7/7/66,87.38,87.61,0.367562601,0.263218128
7/8/66,87.61,87.45,0.263218128,-0.182627554
7/11/66,87.45,86.88,-0.182627554,-0.651801029
7/12/66,86.88,86.3,-0.651801029,-0.667587477
7/13/66,86.3,86.82,-0.667587477,0.602549247
7/14/66,86.82,87.08,0.602549247,0.299470168
7/15/66,87.08,86.99,0.299470168,-0.103353238
7/18/66,86.99,86.33,-0.103353238,-0.758707897
7/19/66,86.33,85.51,-0.758707897,-0.949843623
7/20/66,85.51,85.52,-0.949843623,0.011694539
7/21/66,85.52,85.41,0.011694539,-0.128624883
7/22/66,85.41,83.83,-0.128624883,-1.84990048
7/25/66,83.83,83.7,-1.84990048,-0.155075749
7/26/66,83.7,84.1,-0.155075749,0.477897252
7/27/66,84.1,83.77,0.477897252,-0.392390012
7/28/66,83.77,83.6,-0.392390012,-0.202936612
7/29/66,83.6,82.31,-0.202936612,-1.543062201
8/1/66,82.31,82.33,-1.543062201,0.024298384
8/2/66,82.33,83.15,0.024298384,0.995991741
8/3/66,83.15,83.93,0.995991741,0.93806374
8/4/66,83.93,84,0.93806374,0.083402836
8/5/66,84,83.75,0.083402836,-0.297619048
8/8/66,83.75,83.49,-0.297619048,-0.310447761
8/9/66,83.49,83.11,-0.310447761,-0.455144329
8/10/66,83.11,83.02,-0.455144329,-0.108290218
8/11/66,83.02,83.17,-0.108290218,0.180679354
8/12/66,83.17,82.74,0.180679354,-0.517013346
8/15/66,82.74,81.63,-0.517013346,-1.341551849
8/16/66,81.63,81.18,-1.341551849,-0.551267916
8/17/66,81.18,80.16,-0.551267916,-1.25646711
8/18/66,80.16,79.62,-1.25646711,-0.673652695
8/19/66,79.62,78.24,-0.673652695,-1.733232856
8/22/66,78.24,78.11,-1.733232856,-0.166155419
8/23/66,78.11,79.07,-0.166155419,1.229035975
8/24/66,79.07,78.06,1.229035975,-1.277349184
8/25/66,78.06,76.41,-1.277349184,-2.113758647
8/26/66,76.41,74.53,-2.113758647,-2.460410941
8/29/66,74.53,75.86,-2.460410941,1.784516302
8/30/66,75.86,77.1,1.784516302,1.634590034
8/31/66,77.1,77.7,1.634590034,0.778210117
9/1/66,77.7,77.42,0.778210117,-0.36036036
9/2/66,77.42,77.42,-0.36036036,0
9/5/66,77.42,76.96,0,-0.594161715
9/6/66,76.96,76.34,-0.594161715,-0.805613306
9/7/66,76.34,76.05,-0.805613306,-0.379879487
9/8/66,76.05,76.29,-0.379879487,0.315581854
9/9/66,76.29,77.91,0.315581854,2.123476209
9/12/66,77.91,78.32,2.123476209,0.526248235
9/13/66,78.32,79.13,0.526248235,1.03421859
9/14/66,79.13,80.08,1.03421859,1.200556047
9/15/66,80.08,79.99,1.200556047,-0.112387612
9/16/66,79.99,79.59,-0.112387612,-0.500062508
9/19/66,79.59,79.04,-0.500062508,-0.691041588
9/20/66,79.04,77.71,-0.691041588,-1.682692308
9/21/66,77.71,77.94,-1.682692308,0.295972204
9/22/66,77.94,77.67,0.295972204,-0.346420323
9/23/66,77.67,77.86,-0.346420323,0.244624694
9/26/66,77.86,78.1,0.244624694,0.308245569
9/27/66,78.1,77.11,0.308245569,-1.267605634
9/28/66,77.11,76.31,-1.267605634,-1.037478926
9/29/66,76.31,76.56,-1.037478926,0.32761106
9/30/66,76.56,74.9,0.32761106,-2.168234065
10/3/66,74.9,75.1,-2.168234065,0.267022697
10/4/66,75.1,74.69,0.267022697,-0.545938748
10/5/66,74.69,74.05,-0.545938748,-0.856875084
10/6/66,74.05,73.2,-0.856875084,-1.147873059
10/7/66,73.2,74.53,-1.147873059,1.816939891
10/10/66,74.53,74.91,1.816939891,0.509861801
10/11/66,74.91,77.04,0.509861801,2.843412095
10/12/66,77.04,76.89,2.843412095,-0.19470405
10/13/66,76.89,76.6,-0.19470405,-0.37716218
10/14/66,76.6,77.47,-0.37716218,1.135770235
10/17/66,77.47,78.68,1.135770235,1.561894927
10/18/66,78.68,78.05,1.561894927,-0.800711744
10/19/66,78.05,77.84,-0.800711744,-0.269058296
10/20/66,77.84,78.19,-0.269058296,0.449640288
10/21/66,78.19,78.42,0.449640288,0.294155263
10/24/66,78.42,78.9,0.294155263,0.612088753
10/25/66,78.9,79.58,0.612088753,0.861850444
10/26/66,79.58,80.23,0.861850444,0.816788138
10/27/66,80.23,80.24,0.816788138,0.012464166
10/28/66,80.24,80.2,0.012464166,-0.049850449
10/31/66,80.2,80.81,-0.049850449,0.760598504
11/1/66,80.81,80.88,0.760598504,0.086622943
11/2/66,80.88,80.56,0.086622943,-0.395647873
11/3/66,80.56,80.81,-0.395647873,0.310327706
11/4/66,80.81,80.73,0.310327706,-0.098997649
11/7/66,80.73,80.73,-0.098997649,0
11/8/66,80.73,81.38,0,0.805152979
11/9/66,81.38,81.89,0.805152979,0.626689604
11/10/66,81.89,81.94,0.626689604,0.061057516
11/11/66,81.94,81.37,0.061057516,-0.695630949
11/14/66,81.37,81.69,-0.695630949,0.393265331
11/15/66,81.69,82.37,0.393265331,0.832415228
11/16/66,82.37,81.8,0.832415228,-0.691999514
11/17/66,81.8,81.26,-0.691999514,-0.660146699
11/18/66,81.26,80.09,-0.660146699,-1.439822791
11/21/66,80.09,79.67,-1.439822791,-0.524410039
11/22/66,79.67,80.21,-0.524410039,0.677795908
11/23/66,80.21,80.21,0.677795908,0
11/24/66,80.21,80.85,0,0.797905498
11/25/66,80.85,80.71,0.797905498,-0.173160173
11/28/66,80.71,80.42,-0.173160173,-0.359311114
11/29/66,80.42,80.45,-0.359311114,0.037304153
11/30/66,80.45,80.08,0.037304153,-0.459912989
12/1/66,80.08,80.13,-0.459912989,0.062437562
12/2/66,80.13,80.24,0.062437562,0.137276925
12/5/66,80.24,80.84,0.137276925,0.74775673
12/6/66,80.84,81.72,0.74775673,1.088570015
12/7/66,81.72,82.05,1.088570015,0.403817915
12/8/66,82.05,82.14,0.403817915,0.109689214
12/9/66,82.14,83,0.109689214,1.046992939
12/12/66,83,82.73,1.046992939,-0.325301205
12/13/66,82.73,82.64,-0.325301205,-0.108787622
12/14/66,82.64,81.64,-0.108787622,-1.210067764
12/15/66,81.64,81.58,-1.210067764,-0.073493386
12/16/66,81.58,81.27,-0.073493386,-0.379995097
12/19/66,81.27,80.96,-0.379995097,-0.381444567
12/20/66,80.96,81.38,-0.381444567,0.518774704
12/21/66,81.38,81.69,0.518774704,0.380928975
12/22/66,81.69,81.47,0.380928975,-0.269310809
12/23/66,81.47,81.47,-0.269310809,0
12/26/66,81.47,81,0,-0.576899472
12/27/66,81,80.61,-0.576899472,-0.481481481
12/28/66,80.61,80.37,-0.481481481,-0.29772981
12/29/66,80.37,80.33,-0.29772981,-0.049769815
12/30/66,80.33,80.33,-0.049769815,0
1/2/67,80.33,80.38,0,0.062243247
1/3/67,80.38,80.55,0.062243247,0.211495397
1/4/67,80.55,81.6,0.211495397,1.303538175
1/5/67,81.6,82.18,1.303538175,0.710784314
1/6/67,82.18,82.81,0.710784314,0.766609881
1/9/67,82.81,82.81,0.766609881,0
1/10/67,82.81,83.47,0,0.797005193
1/11/67,83.47,83.91,0.797005193,0.527135498
1/12/67,83.91,84.53,0.527135498,0.738886903
1/13/67,84.53,84.31,0.738886903,-0.260262629
1/16/67,84.31,85.24,-0.260262629,1.103071996
1/17/67,85.24,85.79,1.103071996,0.645236978
1/18/67,85.79,85.82,0.645236978,0.034969111
1/19/67,85.82,86.07,0.034969111,0.291307388
1/20/67,86.07,86.39,0.291307388,0.371790403
1/23/67,86.39,86.51,0.371790403,0.138904966
1/24/67,86.51,85.85,0.138904966,-0.762917582
1/25/67,85.85,85.81,-0.762917582,-0.046592895
1/26/67,85.81,86.16,-0.046592895,0.40787787
1/27/67,86.16,86.66,0.40787787,0.580315692
1/30/67,86.66,86.61,0.580315692,-0.057696746
1/31/67,86.61,86.43,-0.057696746,-0.207828195
2/1/67,86.43,86.73,-0.207828195,0.347101701
2/2/67,86.73,87.36,0.347101701,0.726392252
2/3/67,87.36,87.18,0.726392252,-0.206043956
2/6/67,87.18,86.95,-0.206043956,-0.263821978
2/7/67,86.95,87.72,-0.263821978,0.885566417
2/8/67,87.72,87.36,0.885566417,-0.410396717
2/9/67,87.36,87.49,-0.410396717,0.148809524
2/10/67,87.49,87.58,0.148809524,0.102868899
2/13/67,87.58,88.17,0.102868899,0.673669788
2/14/67,88.17,88.27,0.673669788,0.113417262
2/15/67,88.27,87.86,0.113417262,-0.46448397
2/16/67,87.86,87.89,-0.46448397,0.034145231
2/17/67,87.89,87.4,0.034145231,-0.557515076
2/20/67,87.4,87.34,-0.557515076,-0.068649886
2/21/67,87.34,87.34,-0.068649886,0
2/22/67,87.34,87.45,0,0.125944584
2/23/67,87.45,87.41,0.125944584,-0.045740423
2/24/67,87.41,86.46,-0.045740423,-1.08683217
2/27/67,86.46,86.78,-1.08683217,0.370113347
2/28/67,86.78,87.68,0.370113347,1.037105324
3/1/67,87.68,88.16,1.037105324,0.547445255
3/2/67,88.16,88.29,0.547445255,0.147459165
3/3/67,88.29,88.1,0.147459165,-0.215199909
3/6/67,88.1,88.16,-0.215199909,0.068104427
3/7/67,88.16,88.27,0.068104427,0.12477314
3/8/67,88.27,88.53,0.12477314,0.29455081
3/9/67,88.53,88.89,0.29455081,0.406641816
3/10/67,88.89,88.43,0.406641816,-0.517493531
3/13/67,88.43,88.35,-0.517493531,-0.090467036
3/14/67,88.35,89.19,-0.090467036,0.950764007
3/15/67,89.19,90.09,0.950764007,1.009081736
3/16/67,90.09,90.25,1.009081736,0.177600178
3/17/67,90.25,90.2,0.177600178,-0.055401662
3/20/67,90.2,90,-0.055401662,-0.22172949
3/21/67,90,90.25,-0.22172949,0.277777778
3/22/67,90.25,90.94,0.277777778,0.764542936
3/23/67,90.94,90.94,0.764542936,0
3/24/67,90.94,90.87,0,-0.076973829
3/27/67,90.87,90.91,-0.076973829,0.044018928
3/28/67,90.91,90.73,0.044018928,-0.19799802
3/29/67,90.73,90.7,-0.19799802,-0.033065138
3/30/67,90.7,90.2,-0.033065138,-0.551267916
3/31/67,90.2,89.24,-0.551267916,-1.064301552
4/3/67,89.24,89.22,-1.064301552,-0.022411475
4/4/67,89.22,89.79,-0.022411475,0.638870208
4/5/67,89.79,89.94,0.638870208,0.167056465
4/6/67,89.94,89.36,0.167056465,-0.644874361
4/7/67,89.36,88.24,-0.644874361,-1.253357207
4/10/67,88.24,88.88,-1.253357207,0.725294651
4/11/67,88.88,88.78,0.725294651,-0.112511251
4/12/67,88.78,89.46,-0.112511251,0.765938274
4/13/67,89.46,90.43,0.765938274,1.084283479
4/14/67,90.43,91.07,1.084283479,0.707729736
4/17/67,91.07,91.86,0.707729736,0.867464588
4/18/67,91.86,91.94,0.867464588,0.087089049
4/19/67,91.94,92.11,0.087089049,0.184903198
4/20/67,92.11,92.3,0.184903198,0.206275106
4/21/67,92.3,92.62,0.206275106,0.346695558
4/24/67,92.62,93.11,0.346695558,0.529043403
4/25/67,93.11,93.02,0.529043403,-0.096659865
4/26/67,93.02,93.81,-0.096659865,0.849279725
4/27/67,93.81,94.01,0.849279725,0.213196887
4/28/67,94.01,93.87,0.213196887,-0.148920328
5/1/67,93.87,93.67,-0.148920328,-0.213060616
5/2/67,93.67,93.91,-0.213060616,0.25621864
5/3/67,93.91,94.32,0.25621864,0.436588223
5/4/67,94.32,94.44,0.436588223,0.127226463
5/5/67,94.44,94.58,0.127226463,0.14824227
5/8/67,94.58,93.6,0.14824227,-1.036159865
5/9/67,93.6,93.35,-1.036159865,-0.267094017
5/10/67,93.35,93.75,-0.267094017,0.428494912
5/11/67,93.75,93.48,0.428494912,-0.288
5/12/67,93.48,92.71,-0.288,-0.823705605
5/15/67,92.71,93.14,-0.823705605,0.463811887
5/16/67,93.14,92.78,0.463811887,-0.386514924
5/17/67,92.78,92.53,-0.386514924,-0.269454624
5/18/67,92.53,92.07,-0.269454624,-0.497136064
5/19/67,92.07,91.67,-0.497136064,-0.434452047
5/22/67,91.67,91.23,-0.434452047,-0.479982546
5/23/67,91.23,90.18,-0.479982546,-1.150937192
5/24/67,90.18,91.19,-1.150937192,1.119982258
5/25/67,91.19,90.98,1.119982258,-0.230288409
5/26/67,90.98,90.49,-0.230288409,-0.538579908
5/29/67,90.49,90.49,-0.538579908,0
5/30/67,90.49,89.08,0,-1.558183225
5/31/67,89.08,90.23,-1.558183225,1.290974405
6/1/67,90.23,89.79,1.290974405,-0.487642691
6/2/67,89.79,88.43,-0.487642691,-1.514645283
6/5/67,88.43,90.23,-1.514645283,2.035508312
6/6/67,90.23,90.91,2.035508312,0.753629613
6/7/67,90.91,91.4,0.753629613,0.53899461
6/8/67,91.4,91.56,0.53899461,0.175054705
6/9/67,91.56,92.04,0.175054705,0.524246396
6/12/67,92.04,92.62,0.524246396,0.6301608
6/13/67,92.62,92.4,0.6301608,-0.237529691
6/14/67,92.4,92.49,-0.237529691,0.097402597
6/15/67,92.49,92.54,0.097402597,0.054059898
6/16/67,92.54,92.51,0.054059898,-0.032418414
6/19/67,92.51,92.48,-0.032418414,-0.032428927
6/20/67,92.48,92.2,-0.032428927,-0.302768166
6/21/67,92.2,91.97,-0.302768166,-0.249457701
6/22/67,91.97,92,-0.249457701,0.032619332
6/23/67,92,91.64,0.032619332,-0.391304348
6/26/67,91.64,91.3,-0.391304348,-0.371017023
6/27/67,91.3,91.31,-0.371017023,0.010952903
6/28/67,91.31,90.85,0.010952903,-0.503778338
6/29/67,90.85,90.64,-0.503778338,-0.231150248
6/30/67,90.64,90.91,-0.231150248,0.29788173
7/3/67,90.91,90.91,0.29788173,0
7/4/67,90.91,91.36,0,0.49499505
7/5/67,91.36,91.32,0.49499505,-0.043782837
7/6/67,91.32,91.69,-0.043782837,0.405168638
7/7/67,91.69,92.05,0.405168638,0.392627331
7/10/67,92.05,92.48,0.392627331,0.467137425
7/11/67,92.48,92.4,0.467137425,-0.08650519
7/12/67,92.4,92.42,-0.08650519,0.021645022
7/13/67,92.42,92.74,0.021645022,0.346245401
7/14/67,92.74,92.75,0.346245401,0.010782834
7/17/67,92.75,93.5,0.010782834,0.808625337
7/18/67,93.5,93.65,0.808625337,0.160427807
7/19/67,93.65,93.85,0.160427807,0.213561132
7/20/67,93.85,94.04,0.213561132,0.202450719
7/21/67,94.04,93.73,0.202450719,-0.329646959
7/24/67,93.73,93.74,-0.329646959,0.010668943
7/25/67,93.74,94.06,0.010668943,0.341369746
7/26/67,94.06,94.35,0.341369746,0.308313842
7/27/67,94.35,94.49,0.308313842,0.148383678
7/28/67,94.49,94.75,0.148383678,0.275161393
7/31/67,94.75,95.37,0.275161393,0.654353562
8/1/67,95.37,95.78,0.654353562,0.429904582
8/2/67,95.78,95.66,0.429904582,-0.125287116
8/3/67,95.66,95.83,-0.125287116,0.177712733
8/4/67,95.83,95.58,0.177712733,-0.260878639
8/7/67,95.58,95.69,-0.260878639,0.115086838
8/8/67,95.69,95.78,0.115086838,0.094053715
8/9/67,95.78,95.53,0.094053715,-0.261014826
8/10/67,95.53,95.15,-0.261014826,-0.397780802
8/11/67,95.15,94.64,-0.397780802,-0.535995796
8/14/67,94.64,94.77,-0.535995796,0.137362637
8/15/67,94.77,94.55,0.137362637,-0.232140973
8/16/67,94.55,94.63,-0.232140973,0.084611317
8/17/67,94.63,94.78,0.084611317,0.1585121
8/18/67,94.78,94.25,0.1585121,-0.559189702
8/21/67,94.25,93.74,-0.559189702,-0.541114058
8/22/67,93.74,93.61,-0.541114058,-0.138681459
8/23/67,93.61,93.09,-0.138681459,-0.555496208
8/24/67,93.09,92.7,-0.555496208,-0.418949404
8/25/67,92.7,92.64,-0.418949404,-0.064724919
8/28/67,92.64,92.88,-0.064724919,0.259067358
8/29/67,92.88,93.07,0.259067358,0.20456503
8/30/67,93.07,93.64,0.20456503,0.612442248
8/31/67,93.64,93.68,0.612442248,0.042716788
9/1/67,93.68,93.68,0.042716788,0
9/4/67,93.68,94.21,0,0.565755764
9/5/67,94.21,94.39,0.565755764,0.19106252
9/6/67,94.39,94.33,0.19106252,-0.063566056
9/7/67,94.33,94.36,-0.063566056,0.031803244
9/8/67,94.36,94.54,0.031803244,0.190758796
9/11/67,94.54,94.99,0.190758796,0.475988999
9/12/67,94.99,95.99,0.475988999,1.052742394
9/13/67,95.99,96.2,1.052742394,0.218772789
9/14/67,96.2,96.27,0.218772789,0.072765073
9/15/67,96.27,96.53,0.072765073,0.270073751
9/18/67,96.53,96.17,0.270073751,-0.372941055
9/19/67,96.17,96.13,-0.372941055,-0.041593012
9/20/67,96.13,96.75,-0.041593012,0.64495995
9/21/67,96.75,97,0.64495995,0.258397933
9/22/67,97,97.59,0.258397933,0.608247423
9/25/67,97.59,96.76,0.608247423,-0.850496977
9/26/67,96.76,96.79,-0.850496977,0.031004547
9/27/67,96.79,96.79,0.031004547,0
9/28/67,96.79,96.71,0,-0.082653167
9/29/67,96.71,96.32,-0.082653167,-0.403267501
10/2/67,96.32,96.65,-0.403267501,0.342607973
10/3/67,96.65,96.43,0.342607973,-0.227625453
10/4/67,96.43,96.67,-0.227625453,0.248885202
10/5/67,96.67,97.26,0.248885202,0.610323782
10/6/67,97.26,97.51,0.610323782,0.257042978
10/9/67,97.51,96.84,0.257042978,-0.687109014
10/10/67,96.84,96.37,-0.687109014,-0.485336638
10/11/67,96.37,95.75,-0.485336638,-0.643353741
10/12/67,95.75,96,-0.643353741,0.261096606
10/13/67,96,95.25,0.261096606,-0.78125
10/16/67,95.25,95,-0.78125,-0.262467192
10/17/67,95,95.25,-0.262467192,0.263157895
10/18/67,95.25,95.43,0.263157895,0.188976378
10/19/67,95.43,95.38,0.188976378,-0.052394425
10/20/67,95.38,94.96,-0.052394425,-0.440343888
10/23/67,94.96,94.42,-0.440343888,-0.568660489
10/24/67,94.42,94.52,-0.568660489,0.105909765
10/25/67,94.52,94.94,0.105909765,0.444350402
10/26/67,94.94,94.96,0.444350402,0.021065936
10/27/67,94.96,94.79,0.021065936,-0.179022746
10/30/67,94.79,93.9,-0.179022746,-0.938917607
10/31/67,93.9,92.71,-0.938917607,-1.267305644
11/1/67,92.71,92.34,-1.267305644,-0.399093949
11/2/67,92.34,91.78,-0.399093949,-0.606454408
11/3/67,91.78,91.48,-0.606454408,-0.326868599
11/6/67,91.48,91.48,-0.326868599,0
11/7/67,91.48,91.14,0,-0.371665938
11/8/67,91.14,91.59,-0.371665938,0.493745885
11/9/67,91.59,92.21,0.493745885,0.676929796
11/10/67,92.21,91.97,0.676929796,-0.260275458
11/13/67,91.97,91.39,-0.260275458,-0.630640426
11/14/67,91.39,91.76,-0.630640426,0.4048583
11/15/67,91.76,92.6,0.4048583,0.915431561
11/16/67,92.6,92.82,0.915431561,0.237580994
11/17/67,92.82,91.65,0.237580994,-1.260504202
11/20/67,91.65,93.1,-1.260504202,1.582105837
