,SP500,logSP500
4/14/67,90.43,0.004683637
4/17/67,91.07,0.003062806
4/18/67,91.86,0.003751105
4/19/67,91.94,0.000378058
4/20/67,92.11,0.000802283
4/21/67,92.3,0.000894919
4/24/67,92.62,0.001503076
4/25/67,93.11,0.00229155
4/26/67,93.02,-0.000419991
4/27/67,93.81,0.003672801
4/28/67,94.01,0.000924917
5/1/67,93.87,-0.000647235
5/2/67,93.67,-0.000926298
5/3/67,93.91,0.00111132
5/4/67,94.32,0.001891952
5/5/67,94.44,0.000552186
5/8/67,94.58,0.000643331
5/9/67,93.6,-0.004523461
5/10/67,93.35,-0.001161526
5/11/67,93.75,0.001856954
5/12/67,93.48,-0.001252573
5/15/67,92.71,-0.003592123
5/16/67,93.14,0.002009653
5/17/67,92.78,-0.001681865
5/18/67,92.53,-0.001171806
5/19/67,92.07,-0.002164419
5/22/67,91.67,-0.001890912
5/23/67,91.23,-0.002089556
5/24/67,90.18,-0.005027444
5/25/67,91.19,0.004836985
5/26/67,90.98,-0.001001283
5/29/67,90.49,-0.002345344
5/30/67,90.49,0
5/31/67,89.08,-0.00682038
6/1/67,90.23,0.005570749
6/2/67,89.79,-0.002122986
6/5/67,88.43,-0.006628347
6/6/67,90.23,0.008751332
6/7/67,90.91,0.0032607
6/8/67,91.4,0.002334538
6/9/67,91.56,0.000759588
6/12/67,92.04,0.002270826
6/13/67,92.62,0.002728167
6/14/67,92.4,-0.001032805
6/15/67,92.49,0.000422808
6/16/67,92.54,0.000234716
6/19/67,92.51,-0.000140814
6/20/67,92.48,-0.00014086
6/21/67,92.2,-0.0013169
6/22/67,91.97,-0.001084735
6/23/67,92,0.000141641
6/26/67,91.64,-0.001702747
6/27/67,91.3,-0.001614303
6/28/67,91.31,4.75652E-05
6/29/67,90.85,-0.002193411
6/30/67,90.64,-0.001005035
7/3/67,90.91,0.001291761
7/4/67,90.91,0
7/5/67,91.36,0.002144433
7/6/67,91.32,-0.000190188
7/7/67,91.69,0.00175607
7/10/67,92.05,0.00170182
7/11/67,92.48,0.002024028
7/12/67,92.4,-0.00037585
7/13/67,92.42,9.3993E-05
7/14/67,92.74,0.001501127
7/17/67,92.75,4.68267E-05
7/18/67,93.5,0.003497693
7/19/67,93.65,0.000696171
7/20/67,93.85,0.000926495
7/21/67,94.04,0.000878343
7/24/67,93.73,-0.001434003
7/25/67,93.74,4.63322E-05
7/26/67,94.06,0.001480025
7/27/67,94.35,0.00133693
7/28/67,94.49,0.000643944
7/31/67,94.75,0.00119337
8/1/67,95.37,0.002832564
8/2/67,95.78,0.00186305
8/3/67,95.66,-0.000544456
8/4/67,95.83,0.000771112
8/7/67,95.58,-0.001134462
8/8/67,95.69,0.000499528
8/9/67,95.78,0.000408278
8/10/67,95.53,-0.001135055
8/11/67,95.15,-0.001730985
8/14/67,94.64,-0.002334061
8/15/67,94.77,0.000596149
8/16/67,94.55,-0.001009347
8/17/67,94.63,0.000367307
8/18/67,94.78,0.000687864
8/21/67,94.25,-0.002435345
8/22/67,93.74,-0.00235641
8/23/67,93.61,-0.000602704
8/24/67,93.09,-0.002419215
8/25/67,92.7,-0.001823296
8/28/67,92.64,-0.000281188
8/29/67,92.88,0.00112366
8/30/67,93.07,0.000887507
8/31/67,93.64,0.002651691
9/1/67,93.68,0.000185477
9/4/67,93.68,0
9/5/67,94.21,0.002450122
9/6/67,94.39,0.000828982
9/7/67,94.33,-0.000276152
9/8/67,94.36,0.000138098
9/11/67,94.54,0.000827666
9/12/67,94.99,0.00206229
9/13/67,95.99,0.004548104
9/14/67,96.2,0.00094908
9/15/67,96.27,0.0003159
9/18/67,96.53,0.001171334
9/19/67,96.17,-0.00162269
9/20/67,96.13,-0.000180674
9/21/67,96.75,0.002792031
9/22/67,97,0.001120761
9/25/67,97.59,0.002633584
9/26/67,96.76,-0.003709458
9/27/67,96.79,0.00013463
9/28/67,96.79,0
9/29/67,96.71,-0.000359107
10/2/67,96.32,-0.001754909
10/3/67,96.65,0.001485384
10/4/67,96.43,-0.000989692
10/5/67,96.67,0.001079552
10/6/67,97.26,0.002642547
10/9/67,97.51,0.001114891
10/10/67,96.84,-0.002994376
10/11/67,96.37,-0.002112922
10/12/67,95.75,-0.002803076
10/13/67,96,0.00113245
10/16/67,95.25,-0.003406249
10/17/67,95,-0.001141379
10/18/67,95.25,0.001141379
10/19/67,95.43,0.000819939
10/20/67,95.38,-0.000227606
10/23/67,94.96,-0.001916612
10/24/67,94.42,-0.00247671
10/25/67,94.52,0.000459717
10/26/67,94.94,0.001925514
10/27/67,94.96,9.14786E-05
10/30/67,94.79,-0.000778183
10/31/67,93.9,-0.004096931
11/1/67,92.71,-0.005539011
11/2/67,92.34,-0.001736711
11/3/67,91.78,-0.002641817
11/6/67,91.48,-0.001421897
11/7/67,91.48,0
11/8/67,91.14,-0.001617132
11/9/67,91.59,0.002139035
11/10/67,92.21,0.002929963
11/13/67,91.97,-0.001131836
11/14/67,91.39,-0.002747509
11/15/67,91.76,0.001754728
11/16/67,92.6,0.003957582
11/17/67,92.82,0.001030577
11/20/67,91.65,-0.005509095
11/21/67,93.1,0.006817212
11/22/67,93.65,0.002558101
11/23/67,93.65,0
11/24/67,93.9,0.001157811
11/27/67,94.17,0.001246978
11/28/67,94.47,0.001381345
11/29/67,94.47,0
11/30/67,94,-0.002166062
12/1/67,94.5,0.002303955
12/4/67,95.1,0.002748708
12/5/67,95.23,0.000593267
12/6/67,95.64,0.001865783
12/7/67,95.53,-0.00049979
12/8/67,95.42,-0.000500366
12/11/67,95.12,-0.001367571
12/12/67,95.01,-0.000502524
12/13/67,95.34,0.001505829
12/14/67,95.47,0.000591775
12/15/67,95.03,-0.002006193
12/18/67,94.77,-0.001189849
12/19/67,94.63,-0.000642041
12/20/67,95.15,0.002379953
12/21/67,95.38,0.001048525
12/22/67,95.2,-0.00082037
12/25/67,95.2,0
12/26/67,95.26,0.000273629
12/27/67,95.91,0.002953314
12/28/67,95.89,-9.05724E-05
12/29/67,96.47,0.00261896
1/1/68,96.47,0
1/2/68,96.11,-0.001623701
1/3/68,95.67,-0.001992803
1/4/68,95.36,-0.001409532
1/5/68,95.94,0.002633472
1/8/68,96.62,0.003067319
1/9/68,96.5,-0.00053972
1/10/68,96.52,8.99999E-05
1/11/68,96.62,0.00044972
1/12/68,96.72,0.000449255
1/15/68,96.42,-0.001349161
1/16/68,95.82,-0.002710961
1/17/68,95.64,-0.000816599
1/18/68,95.56,-0.000363426
1/19/68,95.24,-0.001456754
1/22/68,94.03,-0.005552951
1/23/68,93.66,-0.001712283
1/24/68,93.17,-0.002278058
1/25/68,93.3,0.000605548
1/26/68,93.45,0.000697662
1/29/68,93.35,-0.000464983
1/30/68,92.89,-0.002145359
1/31/68,92.24,-0.003049669
2/1/68,92.56,0.001504052
2/2/68,92.27,-0.001362825
2/5/68,91.87,-0.001886804
2/6/68,91.9,0.000141795
2/7/68,92.06,0.000755459
2/8/68,90.9,-0.005507087
2/9/68,89.86,-0.004997469
2/12/68,89.86,0
2/13/68,89.07,-0.003834962
2/14/68,90.14,0.005186101
2/15/68,90.3,0.000770197
2/16/68,89.96,-0.001638304
2/19/68,90.31,0.001686396
2/20/68,90.83,0.002493472
2/21/68,91.24,0.001955962
2/22/68,91.24,0
2/23/68,90.89,-0.001669173
2/26/68,90.18,-0.003405872
2/27/68,90.53,0.001682289
2/28/68,90.08,-0.002164143
2/29/68,89.36,-0.003485217
3/1/68,89.11,-0.001216716
3/4/68,87.92,-0.005838764
3/5/68,87.72,-0.000989056
3/6/68,89.26,0.007558259
3/7/68,89.1,-0.000779178
3/8/68,89.03,-0.000341331
3/11/68,90.13,0.005332998
3/12/68,90.23,0.000481586
3/13/68,90.03,-0.000963707
3/14/68,88.32,-0.00832819
3/15/68,89.1,0.003818644
3/18/68,89.59,0.002381833
3/19/68,88.99,-0.00291833
3/20/68,88.98,-4.88054E-05
3/21/68,88.33,-0.003184171
3/22/68,88.42,0.00044228
3/25/68,88.33,-0.00044228
3/26/68,88.93,0.002940062
3/27/68,89.66,0.003550442
3/28/68,89.57,-0.00043616
3/29/68,90.2,0.003043963
4/1/68,92.48,0.010841284
4/2/68,92.64,0.000750725
4/3/68,93.47,0.003873696
4/4/68,93.84,0.001715756
4/5/68,93.29,-0.002552906
4/8/68,94.95,0.007659876
4/9/68,94.95,0
4/10/68,95.67,0.003280805
4/11/68,96.53,0.003886532
4/12/68,96.53,0
4/15/68,96.59,0.00026986
4/16/68,96.62,0.000134867
4/17/68,96.81,0.000853187
4/18/68,97.08,0.001209548
4/19/68,95.85,-0.00553765
4/22/68,95.32,-0.002408084
4/23/68,96.48,0.005253261
4/24/68,96.62,0.000629738
4/25/68,96.92,0.001346372
4/26/68,97.21,0.001297538
4/29/68,97.46,0.001115464
4/30/68,97.59,0.000578911
5/1/68,97.97,0.00168779
5/2/68,98.59,0.002739759
5/3/68,98.66,0.000308245
5/6/68,98.35,-0.001366747
5/7/68,98.9,0.002421927
5/8/68,98.91,4.39103E-05
5/9/68,98.39,-0.002289241
5/10/68,98.5,0.00048527
5/13/68,98.19,-0.00136897
5/14/68,98.12,-0.00030972
5/15/68,98.07,-0.000221364
5/16/68,97.6,-0.002086358
5/17/68,96.9,-0.003126041
5/20/68,96.45,-0.002021545
5/21/68,96.93,0.002155981
5/22/68,97.18,0.001118682
5/23/68,96.97,-0.000939499
5/24/68,97.15,0.000805409
5/27/68,96.99,-0.000715846
5/28/68,97.62,0.002811844
5/29/68,97.92,0.001332601
5/30/68,97.92,0
5/31/68,98.68,0.003357736
6/3/68,99.99,0.005727428
6/4/68,100.38,0.001690623
6/5/68,99.89,-0.002125178
6/6/68,100.65,0.003291766
6/7/68,101.27,0.002667031
6/10/68,101.41,0.000599973
6/11/68,101.66,0.001069323
6/12/68,101.66,0
6/13/68,101.25,-0.001755073
6/14/68,101.13,-0.000515025
6/17/68,100.13,-0.004315791
6/18/68,99.99,-0.000607648
6/19/68,99.99,0
6/20/68,100.51,0.002252705
6/21/68,100.66,0.000647653
6/24/68,100.39,-0.001166472
6/25/68,100.08,-0.001343158
6/26/68,100.08,0
6/27/68,99.98,-0.000434164
6/28/68,99.58,-0.00174101
7/1/68,99.4,-0.000785738
7/2/68,99.74,0.001482979
7/3/68,100.91,0.005064842
7/4/68,100.91,0
7/5/68,100.91,0
7/8/68,101.94,0.004410423
7/9/68,102.23,0.001233732
7/10/68,102.23,0
7/11/68,102.39,0.000679182
7/12/68,102.34,-0.00021213
7/15/68,102.26,-0.000339624
7/16/68,101.7,-0.002384835
7/17/68,101.7,0
7/18/68,101.44,-0.001111712
7/19/68,100.46,-0.004216067
7/22/68,99.33,-0.004912738
7/23/68,99.21,-0.000524986
7/24/68,99.21,0
7/25/68,97.94,-0.00559535
7/26/68,98.34,0.001770104
7/29/68,97.65,-0.003057956
7/30/68,97.74,0.000400087
7/31/68,97.74,0
8/1/68,97.28,-0.002048773
8/2/68,96.63,-0.002911582
8/5/68,96.85,0.000987646
8/6/68,97.25,0.001789985
8/7/68,97.25,0
8/8/68,97.04,-0.000938822
8/9/68,97.01,-0.000134283
8/12/68,98.01,0.004453885
8/13/68,98.53,0.002298094
8/14/68,98.53,0
8/15/68,98.07,-0.002032307
8/16/68,98.68,0.002692966
8/19/68,99,0.001406054
8/20/68,98.96,-0.000175508
8/21/68,98.96,0
8/22/68,98.7,-0.001142534
8/23/68,98.69,-4.40037E-05
8/26/68,98.94,0.001098757
8/27/68,98.81,-0.000571007
8/28/68,98.81,0
8/29/68,98.74,-0.000307776
8/30/68,98.86,0.000527483
9/2/68,98.86,0
9/3/68,99.32,0.002016105
9/4/68,100.02,0.003050139
9/5/68,100.74,0.003115096
9/6/68,101.2,0.001978566
9/9/68,101.23,0.000128724
9/10/68,100.73,-0.002150403
9/11/68,100.73,0
9/12/68,100.52,-0.000906354
9/13/68,100.86,0.001466484
9/16/68,101.24,0.001633173
9/17/68,101.5,0.001113906
9/18/68,101.5,0
9/19/68,101.59,0.000384918
9/20/68,101.66,0.000299145
9/23/68,102.24,0.002470735
9/24/68,102.59,0.001484189
9/25/68,102.59,0
9/26/68,102.36,-0.000974753
9/27/68,102.31,-0.000212193
9/30/68,102.67,0.001525477
10/1/68,102.86,0.000802958
10/2/68,102.86,0
10/3/68,103.34,0.002021937
10/4/68,103.71,0.001552177
10/7/68,103.7,-4.18779E-05
10/8/68,103.74,0.000167487
10/9/68,103.74,0
10/10/68,103.29,-0.001887966
10/11/68,103.18,-0.000462754
10/14/68,103.32,0.000588874
10/15/68,103.53,0.000881817
10/16/68,103.53,0
10/17/68,104.01,0.002008882
10/18/68,104.82,0.003369059
10/21/68,104.99,0.00070378
10/22/68,104.57,-0.001740828
10/23/68,104.57,0
10/24/68,103.84,-0.003042429
10/25/68,104.2,0.00150304
10/28/68,103.9,-0.001252171
10/29/68,103.8,-0.000418194
10/30/68,103.8,0
10/31/68,103.41,-0.001634815
11/1/68,103.06,-0.0014724
11/4/68,103.1,0.000168527
11/5/68,103.1,0
11/6/68,103.27,0.000715512
11/7/68,103.5,0.000966173
11/8/68,103.95,0.001884144
11/11/68,103.95,0
11/12/68,104.62,0.002790222
11/13/68,105.13,0.002111949
11/14/68,105.2,0.000289075
11/15/68,105.78,0.002387823
11/18/68,105.92,0.000574409
11/19/68,106.14,0.000901111
11/20/68,106.14,0
11/21/68,105.97,-0.000696149
11/22/68,106.3,0.00135033
11/25/68,106.48,0.000734778
11/26/68,107.26,0.00316975
11/27/68,107.76,0.00201979
11/28/68,107.76,0
11/29/68,108.37,0.002451491
12/2/68,108.12,-0.001003036
12/3/68,108.02,-0.000401864
12/4/68,108.02,0
12/5/68,107.67,-0.00140946
12/6/68,107.93,0.001047464
12/9/68,107.66,-0.001087802
12/10/68,107.39,-0.001090533
12/11/68,107.39,0
12/12/68,107.32,-0.000283178
12/13/68,107.58,0.001050876
12/16/68,107.1,-0.001942069
12/17/68,106.66,-0.001787891
12/18/68,106.66,0
12/19/68,106.97,0.001260416
12/20/68,106.34,-0.00256534
12/23/68,105.21,-0.004639635
12/24/68,105.04,-0.000702308
12/25/68,105.04,0
12/26/68,105.15,0.000454564
12/27/68,104.74,-0.001696707
12/30/68,103.8,-0.003915216
12/31/68,103.86,0.000250965
1/1/69,103.86,0
1/2/69,103.93,0.000292609
1/3/69,103.99,0.000250651
1/6/69,102.47,-0.006394842
1/7/69,101.22,-0.005330403
1/8/69,100.8,-0.001805801
1/9/69,101.22,0.001805801
1/10/69,100.93,-0.00124606
1/13/69,100.4,-0.00228656
1/14/69,101.13,0.003146294
1/15/69,101.62,0.002099183
1/16/69,102.18,0.002386708
1/17/69,102.03,-0.000638012
1/20/69,101.69,-0.001449639
1/21/69,101.63,-0.000256322
1/22/69,101.98,0.001493082
1/23/69,102.43,0.001912165
1/24/69,102.38,-0.000212048
1/27/69,102.4,8.48314E-05
1/28/69,102.41,4.24095E-05
1/29/69,102.51,0.000423867
1/30/69,102.55,0.000169431
1/31/69,103.01,0.001943722
2/3/69,102.89,-0.00050622
2/4/69,102.92,0.00012661
2/5/69,103.2,0.00117992
2/6/69,103.54,0.001428463
2/7/69,103.53,-4.19466E-05
2/10/69,103.53,0
2/11/69,103.65,0.000503092
2/12/69,103.63,-8.38083E-05
2/13/69,103.71,0.000335136
2/14/69,103.61,-0.000418961
2/17/69,102.44,-0.004932104
2/18/69,101.4,-0.004431615
2/19/69,100.65,-0.003224176
2/20/69,99.79,-0.003726757
2/21/69,99.79,0
2/24/69,98.6,-0.005210108
2/25/69,97.98,-0.00273948
2/26/69,98.45,0.002078285
2/27/69,98.14,-0.001369667
2/28/69,98.13,-4.42548E-05
3/3/69,98.38,0.001105019
3/4/69,99.32,0.004129893
3/5/69,99.71,0.001702005
3/6/69,98.7,-0.004421564
3/7/69,98.65,-0.000220063
3/10/69,98.99,0.001494235
3/11/69,99.32,0.001445387
3/12/69,99.05,-0.001182231
3/13/69,98.39,-0.002903519
3/14/69,98,-0.001724885
3/17/69,98.25,0.001106483
3/18/69,98.49,0.001059578
3/19/69,99.21,0.003163312
3/20/69,99.84,0.002749123
3/21/69,99.63,-0.000914442
3/24/69,99.5,-0.00056705
3/25/69,99.66,0.000697802
3/26/69,100.39,0.003169571
3/27/69,101.1,0.003060701
3/28/69,101.51,0.001757672
3/31/69,101.51,0
4/1/69,101.42,-0.000385222
4/2/69,100.78,-0.002749252
4/3/69,100.68,-0.000431147
4/4/69,100.68,0
4/7/69,99.89,-0.003421194
4/8/69,100.14,0.001085574
4/9/69,101.02,0.003799777
4/10/69,101.55,0.002272564
4/11/69,101.65,0.000427455
4/14/69,101.57,-0.000341931
4/15/69,101.53,-0.000171066
4/16/69,100.63,-0.003866913
4/17/69,100.78,0.000646881
4/18/69,101.24,0.001977782
4/21/69,100.56,-0.002926872
4/22/69,100.78,0.000949089
4/23/69,100.8,8.61781E-05
4/24/69,101.27,0.002020278
4/25/69,101.72,0.001925542
4/28/69,102.3,0.002469282
4/29/69,102.79,0.002075232
4/30/69,103.69,0.003786008
5/1/69,103.51,-0.000754566
5/2/69,104,0.002051031
5/5/69,104.37,0.001542344
5/6/69,104.86,0.00203417
5/7/69,104.67,-0.000787629
5/8/69,105.1,0.001780492
5/9/69,105.05,-0.000206659
5/12/69,104.89,-0.000661971
5/13/69,105.34,0.001859229
5/14/69,106.16,0.003367596
5/15/69,105.85,-0.001270048
5/16/69,105.94,0.000369106
5/19/69,104.97,-0.003994771
5/20/69,104.04,-0.003864854
5/21/69,104.47,0.001791251
5/22/69,104.6,0.00054009
5/23/69,104.59,-4.15215E-05
5/26/69,104.36,-0.000956093
5/27/69,103.57,-0.003300094
5/28/69,103.26,-0.001301856
5/29/69,103.46,0.000840353
5/30/69,103.46,0
6/2/69,102.94,-0.00218831
6/3/69,102.63,-0.001309835
6/4/69,102.59,-0.000169299
6/5/69,102.76,0.000719066
6/6/69,102.12,-0.002713289
6/9/69,101.2,-0.003930294
6/10/69,100.42,-0.003360295
6/11/69,99.55,-0.003778953
6/12/69,98.26,-0.005664505
6/13/69,98.65,0.00172033
6/16/69,98.32,-0.00145522
6/17/69,97.95,-0.00163743
6/18/69,97.81,-0.000621181
6/19/69,97.24,-0.002538309
6/20/69,96.67,-0.002553232
6/23/69,96.23,-0.001981233
6/24/69,97.32,0.004891614
6/25/69,97.01,-0.001385596
6/26/69,97.24,0.001028446
6/27/69,97.33,0.000401773
6/30/69,97.71,0.00169229
7/1/69,98.08,0.001641444
7/2/69,98.94,0.003791449
7/3/69,99.61,0.002931034
7/4/69,99.61,0
7/7/69,99.03,-0.002536161
7/8/69,97.63,-0.00618349
7/9/69,96.88,-0.003349159
7/10/69,95.38,-0.006776812
7/11/69,95.77,0.001772169
7/14/69,94.55,-0.005567954
7/15/69,94.24,-0.001426256
7/16/69,95.18,0.004310423
7/17/69,95.76,0.002638437
7/18/69,94.95,-0.003689168
7/21/69,94.95,0
7/22/69,93.52,-0.006590471
7/23/69,93.12,-0.001861531
7/24/69,92.8,-0.001494991
7/25/69,91.96,-0.003949014
7/28/69,90.21,-0.00834428
7/29/69,89.48,-0.003528707
7/30/69,89.93,0.002178618
7/31/69,91.83,0.009079991
8/1/69,93.47,0.007687658
8/4/69,92.99,-0.002235995
8/5/69,93.41,0.001957124
8/6/69,93.92,0.002364712
8/7/69,93.99,0.000323566
8/8/69,93.94,-0.000231094
8/11/69,93.36,-0.002689713
8/12/69,92.63,-0.003409179
8/13/69,92.7,0.00032807
8/14/69,93.34,0.002988062
8/15/69,94,0.003060057
8/18/69,94.57,0.002625535
8/19/69,95.07,0.002290105
8/20/69,95.07,0
8/21/69,95.35,0.001277203
8/22/69,95.92,0.002588473
8/25/69,94.93,-0.004505689
8/26/69,94.3,-0.002891788
8/27/69,94.49,0.000874156
8/28/69,94.89,0.001834598
8/29/69,95.51,0.002828398
9/1/69,95.51,0
9/2/69,95.54,0.000136392
9/3/69,94.98,-0.002553072
9/4/69,94.2,-0.003581262
9/5/69,93.64,-0.002589498
9/8/69,92.7,-0.004381671
9/9/69,93.38,0.003174135
9/10/69,94.95,0.007241099
9/11/69,94.22,-0.003351869
9/12/69,94.35,0.000598805
9/15/69,94.87,0.002386996
9/16/69,94.95,0.000366068
9/17/69,94.63,-0.001466129
9/18/69,94.9,0.001237372
9/19/69,95.19,0.001325114
9/22/69,96.13,0.004267615
9/23/69,95.63,-0.002264787
9/24/69,95.5,-0.000590784
9/25/69,94.77,-0.003332491
9/26/69,94.16,-0.002804431
9/29/69,93.41,-0.003473078
9/30/69,93.12,-0.001350405
10/1/69,92.52,-0.002807343
10/2/69,93.24,0.003366641
10/3/69,93.19,-0.000232953
10/6/69,93.36,0.000791531
10/7/69,93.09,-0.001257813
10/8/69,92.67,-0.001963867
10/9/69,93.03,0.001683858
10/10/69,93.56,0.002467192
10/13/69,94.95,0.006404756
10/14/69,95.7,0.003416969
10/15/69,95.72,9.07522E-05
10/16/69,96.37,0.002939169
10/17/69,96.25,-0.000541121
10/20/69,96.46,0.000946519
10/21/69,97.2,0.003319007
10/22/69,97.83,0.002805789
10/23/69,97.46,-0.001645646
10/24/69,98.12,0.002931132
10/27/69,97.94,-0.00079744
10/28/69,97.66,-0.00124338
10/29/69,96.81,-0.0037965
10/30/69,96.93,0.000537993
10/31/69,97.24,0.001386737
11/3/69,97.15,-0.000402145
11/4/69,97.21,0.000268138
11/5/69,97.64,0.001916828
11/6/69,97.67,0.000133417
11/7/69,98.26,0.002615572
11/10/69,98.33,0.000309279
11/11/69,98.07,-0.001149864
11/12/69,97.89,-0.000797847
11/13/69,97.42,-0.002090203
11/14/69,97.07,-0.001563096
11/17/69,96.41,-0.002962947
11/18/69,96.39,-9.01026E-05
11/19/69,95.9,-0.002213373
11/20/69,94.91,-0.004506634
11/21/69,94.32,-0.002708181
11/24/69,93.24,-0.005001527
11/25/69,92.94,-0.001399597
11/26/69,93.27,0.001539309
11/27/69,93.27,0
11/28/69,93.81,0.002507159
12/1/69,93.22,-0.002740037
12/2/69,92.65,-0.002663675
12/3/69,91.65,-0.004712954
12/4/69,91.95,0.001419264
12/5/69,91.73,-0.00104034
12/8/69,90.63,-0.005239414
12/9/69,90.55,-0.000383525
12/10/69,90.48,-0.000335863
12/11/69,90.52,0.000191953
12/12/69,90.81,0.00138913
12/15/69,90.54,-0.001293186
12/16/69,89.72,-0.003951225
12/17/69,89.2,-0.002524411
12/18/69,90.01,0.003925907
12/19/69,91.38,0.006560392
12/22/69,90.58,-0.003818837
12/23/69,90.23,-0.001681359
12/24/69,91.18,0.00454863
12/25/69,91.18,0
12/26/69,91.89,0.003368664
12/29/69,91.25,-0.003035378
12/30/69,91.6,0.001662601
12/31/69,92.06,0.002175497
1/1/70,92.06,0
1/2/70,93,0.004411978
1/5/70,93.46,0.002142828
1/6/70,92.82,-0.002984213
1/7/70,92.63,-0.0008899
1/8/70,92.68,0.000234361
1/9/70,92.4,-0.001314054
1/12/70,91.7,-0.003302636
1/13/70,91.79,0.000426034
1/14/70,91.65,-0.000662901
1/15/70,91.68,0.000142135
1/16/70,90.92,-0.003615178
1/19/70,89.65,-0.006109133
1/20/70,89.83,0.000871106
1/21/70,89.91,0.000386598
1/22/70,89.95,0.00019317
1/23/70,89.07,-0.004269715
1/26/70,88.17,-0.004410612
1/27/70,87.62,-0.002717592
1/28/70,86.79,-0.00413356
1/29/70,85.69,-0.005539546
1/30/70,85.02,-0.003409042
2/2/70,85.75,0.003713028
2/3/70,86.77,0.005135469
2/4/70,86.24,-0.00266085
2/5/70,85.9,-0.001715584
2/6/70,86.33,0.002168577
2/9/70,87.01,0.003407428
2/10/70,86.1,-0.004566017
2/11/70,86.94,0.004216484
2/12/70,86.73,-0.001050289
2/13/70,86.54,-0.000952456
2/16/70,86.47,-0.000351432
2/17/70,86.37,-0.000502539
2/18/70,87.44,0.005347229
2/19/70,87.76,0.001586466
2/20/70,88.03,0.001334087
2/23/70,88.03,0
2/24/70,87.99,-0.000197384
2/25/70,89.35,0.006661239
2/26/70,88.9,-0.002192796
2/27/70,89.5,0.002921274
3/2/70,89.71,0.001017821
3/3/70,90.23,0.002510101
3/4/70,90.04,-0.000915471
3/5/70,90,-0.000192977
3/6/70,89.44,-0.002710719
3/9/70,88.51,-0.00453945
3/10/70,88.75,0.001176021
3/11/70,88.69,-0.000293707
3/12/70,88.33,-0.001766424
3/13/70,87.86,-0.002317032
3/16/70,86.91,-0.004721449
3/17/70,87.29,0.001894744
3/18/70,87.54,0.001242049
3/19/70,87.42,-0.00059574
3/20/70,87.06,-0.001792139
3/23/70,86.99,-0.000349332
3/24/70,87.98,0.004914627
3/25/70,89.77,0.008747268
3/26/70,89.22,-0.002669006
3/27/70,89.22,0
3/30/70,89.63,0.001991178
3/31/70,89.63,0
4/1/70,90.07,0.002126766
4/2/70,89.79,-0.001352191
4/3/70,89.39,-0.001939034
4/6/70,88.76,-0.003071644
4/7/70,88.52,-0.001175888
4/8/70,88.49,-0.00014721
4/9/70,88.53,0.000196269
4/10/70,88.24,-0.001424965
4/13/70,87.64,-0.002963131
4/14/70,86.89,-0.003732572
4/15/70,86.73,-0.000800451
4/16/70,85.88,-0.004277311
4/17/70,85.67,-0.001063269
4/20/70,85.83,0.000810346
4/21/70,85.38,-0.002282962
4/22/70,84.27,-0.005683157
4/23/70,83.04,-0.006385653
4/24/70,82.77,-0.001414385
4/27/70,81.46,-0.006928549
4/28/70,80.27,-0.006391143
4/29/70,81.87,0.008571527
4/30/70,81.52,-0.001860619
5/1/70,81.44,-0.000426406
5/4/70,79.37,-0.011181385
5/5/70,78.6,-0.004233834
5/6/70,79.47,0.004780667
5/7/70,79.83,0.001962916
5/8/70,79.44,-0.002126894
5/11/70,78.6,-0.004616689
5/12/70,77.85,-0.004163929
5/13/70,76.53,-0.007426904
5/14/70,75.44,-0.006230034
5/15/70,76.9,0.00832466
5/18/70,76.96,0.000338719
5/19/70,75.46,-0.008548258
5/20/70,73.52,-0.011311302
5/21/70,72.16,-0.008108974
5/22/70,72.25,0.000541327
5/25/70,70.25,-0.012191523
5/26/70,69.29,-0.005975767
5/27/70,72.77,0.021281814
5/28/70,74.61,0.010844665
5/29/70,76.55,0.011148155
6/1/70,77.84,0.007257632
6/2/70,77.84,0
6/3/70,78.52,0.003777464
6/4/70,77.36,-0.00646383
6/5/70,76.17,-0.006732505
6/8/70,76.29,0.000683659
6/9/70,76.25,-0.000227767
6/10/70,75.48,-0.004407957
6/11/70,74.45,-0.005967189
6/12/70,74.21,-0.00140227
6/15/70,74.38,0.000993742
6/16/70,76.15,0.010213734
6/17/70,76,-0.000856315
6/18/70,76.51,0.00290461
6/19/70,77.05,0.003054441
